HDR;EUR/USD;11.05.2014 21:52:00;12.05.2014 09:52:00;m1;1;0.00001
DAT;12.05.2014 00:14:00;1.376030;1.376030;1.376000;1.376000;1.376260;1.376270;1.376220;1.376220;10;10
DAT;12.05.2014 00:15:00;1.376000;1.376000;1.375790;1.375790;1.376220;1.376230;1.376020;1.376040;61;61
DAT;12.05.2014 00:16:00;1.375790;1.375790;1.375750;1.375750;1.376040;1.376040;1.375990;1.375990;23;23
DAT;12.05.2014 00:17:00;1.375750;1.375760;1.375680;1.375700;1.375990;1.376010;1.375930;1.375960;39;39
DAT;12.05.2014 00:18:00;1.375700;1.375780;1.375690;1.375780;1.375960;1.376030;1.375940;1.376030;24;24
DAT;12.05.2014 00:19:00;1.375780;1.375800;1.375720;1.375720;1.376030;1.376030;1.375960;1.375960;39;39
DAT;12.05.2014 00:20:00;1.375720;1.375720;1.375700;1.375700;1.375960;1.375960;1.375940;1.375940;8;8
DAT;12.05.2014 00:21:00;1.375700;1.375700;1.375660;1.375700;1.375940;1.375950;1.375900;1.375950;47;47
DAT;12.05.2014 00:22:00;1.375700;1.375710;1.375690;1.375710;1.375950;1.375950;1.375930;1.375950;6;6
DAT;12.05.2014 00:23:00;1.375710;1.375710;1.375690;1.375690;1.375950;1.375950;1.375930;1.375930;4;4
DAT;12.05.2014 00:24:00;1.375690;1.375750;1.375690;1.375740;1.375930;1.375980;1.375930;1.375980;11;11
DAT;12.05.2014 00:25:00;1.375740;1.375780;1.375740;1.375740;1.375980;1.376010;1.375970;1.375990;28;28
DAT;12.05.2014 00:26:00;1.375740;1.375890;1.375740;1.375880;1.375990;1.376140;1.375970;1.376120;99;99
DAT;12.05.2014 00:27:00;1.375880;1.375890;1.375870;1.375890;1.376120;1.376130;1.376100;1.376120;18;18
DAT;12.05.2014 00:28:00;1.375890;1.375910;1.375880;1.375890;1.376120;1.376160;1.376110;1.376140;33;33
DAT;12.05.2014 00:29:00;1.375890;1.375900;1.375860;1.375860;1.376140;1.376140;1.376100;1.376100;16;16
DAT;12.05.2014 00:30:00;1.375860;1.375860;1.375840;1.375840;1.376100;1.376110;1.376080;1.376080;7;7
DAT;12.05.2014 00:31:00;1.375840;1.375890;1.375840;1.375880;1.376080;1.376140;1.376080;1.376140;12;12
DAT;12.05.2014 00:32:00;1.375880;1.375880;1.375850;1.375850;1.376140;1.376140;1.376100;1.376100;22;22
DAT;12.05.2014 00:34:00;1.375850;1.375850;1.375810;1.375810;1.376100;1.376100;1.376060;1.376060;7;7
DAT;12.05.2014 00:35:00;1.375810;1.375810;1.375800;1.375810;1.376060;1.376070;1.376060;1.376060;6;6
DAT;12.05.2014 00:36:00;1.375810;1.375810;1.375770;1.375800;1.376060;1.376060;1.376020;1.376050;16;16
DAT;12.05.2014 00:37:00;1.375800;1.375850;1.375790;1.375850;1.376050;1.376090;1.376040;1.376090;12;12
DAT;12.05.2014 00:38:00;1.375850;1.375950;1.375850;1.375910;1.376090;1.376200;1.376090;1.376170;43;43
DAT;12.05.2014 00:39:00;1.375910;1.376010;1.375880;1.376010;1.376170;1.376270;1.376120;1.376270;44;44
DAT;12.05.2014 00:40:00;1.376010;1.376080;1.375970;1.376000;1.376270;1.376290;1.376230;1.376250;50;50
DAT;12.05.2014 00:41:00;1.376000;1.376030;1.375940;1.375940;1.376250;1.376260;1.376170;1.376190;52;52
DAT;12.05.2014 00:42:00;1.375940;1.376000;1.375940;1.375990;1.376190;1.376250;1.376190;1.376240;36;36
DAT;12.05.2014 00:43:00;1.375990;1.376010;1.375980;1.376010;1.376240;1.376250;1.376210;1.376250;29;29
DAT;12.05.2014 00:44:00;1.376010;1.376020;1.375950;1.375970;1.376250;1.376270;1.376180;1.376210;34;34
DAT;12.05.2014 00:45:00;1.375970;1.376010;1.375960;1.376010;1.376210;1.376270;1.376210;1.376270;28;28
DAT;12.05.2014 00:46:00;1.376010;1.376030;1.376000;1.376020;1.376270;1.376280;1.376250;1.376280;24;24
DAT;12.05.2014 00:47:00;1.376020;1.376020;1.376020;1.376020;1.376280;1.376280;1.376270;1.376280;6;6
DAT;12.05.2014 00:48:00;1.376020;1.376100;1.376020;1.376090;1.376280;1.376350;1.376280;1.376350;32;32
DAT;12.05.2014 00:49:00;1.376090;1.376110;1.376050;1.376100;1.376350;1.376350;1.376300;1.376350;37;37
DAT;12.05.2014 00:50:00;1.376100;1.376240;1.376100;1.376220;1.376350;1.376480;1.376320;1.376460;105;105
DAT;12.05.2014 00:51:00;1.376220;1.376250;1.376200;1.376220;1.376460;1.376480;1.376410;1.376470;50;50
DAT;12.05.2014 00:52:00;1.376220;1.376240;1.376190;1.376190;1.376470;1.376480;1.376440;1.376440;27;27
DAT;12.05.2014 00:53:00;1.376190;1.376200;1.376130;1.376150;1.376440;1.376460;1.376380;1.376390;30;30
DAT;12.05.2014 00:54:00;1.376150;1.376150;1.376150;1.376150;1.376390;1.376410;1.376390;1.376400;7;7
DAT;12.05.2014 00:55:00;1.376150;1.376150;1.376140;1.376140;1.376400;1.376400;1.376380;1.376390;6;6
DAT;12.05.2014 00:56:00;1.376140;1.376140;1.376130;1.376130;1.376390;1.376390;1.376380;1.376380;4;4
DAT;12.05.2014 00:57:00;1.376130;1.376210;1.376130;1.376210;1.376380;1.376460;1.376380;1.376450;30;30
DAT;12.05.2014 00:58:00;1.376210;1.376210;1.376180;1.376210;1.376450;1.376470;1.376410;1.376440;56;56
DAT;12.05.2014 00:59:00;1.376210;1.376220;1.376200;1.376200;1.376440;1.376460;1.376440;1.376450;9;9
DAT;12.05.2014 01:00:00;1.376200;1.376240;1.376180;1.376230;1.376450;1.376480;1.376420;1.376480;22;22
DAT;12.05.2014 01:01:00;1.376230;1.376240;1.376230;1.376240;1.376480;1.376490;1.376480;1.376490;4;4
DAT;12.05.2014 01:02:00;1.376240;1.376270;1.376230;1.376230;1.376490;1.376510;1.376470;1.376470;14;14
DAT;12.05.2014 01:03:00;1.376230;1.376250;1.376210;1.376240;1.376470;1.376490;1.376450;1.376490;38;38
DAT;12.05.2014 01:04:00;1.376240;1.376330;1.376240;1.376330;1.376490;1.376570;1.376490;1.376570;51;51
DAT;12.05.2014 01:05:00;1.376330;1.376440;1.376310;1.376430;1.376570;1.376690;1.376520;1.376660;152;152
DAT;12.05.2014 01:06:00;1.376430;1.376440;1.376360;1.376370;1.376660;1.376680;1.376600;1.376600;45;45
DAT;12.05.2014 01:07:00;1.376370;1.376410;1.376360;1.376360;1.376600;1.376660;1.376600;1.376600;47;47
DAT;12.05.2014 01:08:00;1.376360;1.376400;1.376360;1.376360;1.376600;1.376640;1.376590;1.376590;32;32
